// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 3 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
BuildScript: D:\Aplicaciones 2024\ProgramacionIV\Tarea4\Proyecto1.consulaEvaluacionRendimiento\Proyecto1.consulaEvaluacionRendimiento\bin\Release\bd5d2a7a-98e9-473f-865f-a1f5ccec5b0c.bat
// ***** Done, took 00:00:06 (6.07 sec)   *****
// Found 3 benchmarks:
//   RNEntero.Primo: DefaultJob
//   RNEntero.PrimoAsync: DefaultJob
//   RNEntero.PrimoMultinucleo: DefaultJob

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: Alto rendimiento)
// **************************
// Benchmark: RNEntero.Primo: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: D:\Aplicaciones 2024\ProgramacionIV\Tarea4\Proyecto1.consulaEvaluacionRendimiento\Proyecto1.consulaEvaluacionRendimiento\bin\Release\bd5d2a7a-98e9-473f-865f-a1f5ccec5b0c.exe --anonymousPipes 1600 1584 --benchmarkName Proyecto1.consulaEvaluacionRendimiento.RNEntero.Primo --job Default --benchmarkId 0 in 
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.14.0
// Runtime=.NET Framework 4.8.1 (4.8.9282.0), X86 LegacyJIT
// GC=Concurrent Workstation
// HardwareIntrinsics= 
// Job: DefaultJob

WorkloadActual  48: 268435456 op, 1072068500.00 ns, 3.9938 ns/op
WorkloadActual  49: 268435456 op, 1323697600.00 ns, 4.9312 ns/op
WorkloadActual  50: 268435456 op, 1385351200.00 ns, 5.1608 ns/op
WorkloadActual  51: 268435456 op, 1330656600.00 ns, 4.9571 ns/op
WorkloadActual  52: 268435456 op, 1327576800.00 ns, 4.9456 ns/op
WorkloadActual  53: 268435456 op, 1352486400.00 ns, 5.0384 ns/op
WorkloadActual  54: 268435456 op, 1349027400.00 ns, 5.0255 ns/op
WorkloadActual  55: 268435456 op, 1338134900.00 ns, 4.9849 ns/op
WorkloadActual  56: 268435456 op, 1172301800.00 ns, 4.3672 ns/op
WorkloadActual  57: 268435456 op, 1067689500.00 ns, 3.9775 ns/op
WorkloadActual  58: 268435456 op, 1072584800.00 ns, 3.9957 ns/op
WorkloadActual  59: 268435456 op, 1055055500.00 ns, 3.9304 ns/op
WorkloadActual  60: 268435456 op, 918690700.00 ns, 3.4224 ns/op
WorkloadActual  61: 268435456 op, 747360600.00 ns, 2.7841 ns/op
WorkloadActual  62: 268435456 op, 727041900.00 ns, 2.7084 ns/op
WorkloadActual  63: 268435456 op, 800676400.00 ns, 2.9828 ns/op
WorkloadActual  64: 268435456 op, 817389400.00 ns, 3.0450 ns/op
WorkloadActual  65: 268435456 op, 749687600.00 ns, 2.7928 ns/op
WorkloadActual  66: 268435456 op, 736552800.00 ns, 2.7439 ns/op
WorkloadActual  67: 268435456 op, 737646400.00 ns, 2.7479 ns/op
WorkloadActual  68: 268435456 op, 790314000.00 ns, 2.9441 ns/op
WorkloadActual  69: 268435456 op, 741882400.00 ns, 2.7637 ns/op
WorkloadActual  70: 268435456 op, 733360000.00 ns, 2.7320 ns/op
WorkloadActual  71: 268435456 op, 713028500.00 ns, 2.6562 ns/op
WorkloadActual  72: 268435456 op, 785858400.00 ns, 2.9276 ns/op
WorkloadActual  73: 268435456 op, 768074300.00 ns, 2.8613 ns/op
WorkloadActual  74: 268435456 op, 738504000.00 ns, 2.7511 ns/op
WorkloadActual  75: 268435456 op, 793597800.00 ns, 2.9564 ns/op
WorkloadActual  76: 268435456 op, 752553700.00 ns, 2.8035 ns/op
WorkloadActual  77: 268435456 op, 817753000.00 ns, 3.0464 ns/op
WorkloadActual  78: 268435456 op, 781261300.00 ns, 2.9104 ns/op
WorkloadActual  79: 268435456 op, 738798500.00 ns, 2.7522 ns/op
