// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 3 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
BuildScript: D:\Tarea4\Proyecto1.consulaEvaluacionRendimiento\Proyecto1.consulaEvaluacionRendimiento\bin\Release\b163eede-1154-4373-9167-803cb81ad87b.bat
// ***** Done, took 00:00:05 (5.95 sec)   *****
// Found 3 benchmarks:
//   RNEntero.Primo: DefaultJob
//   RNEntero.PrimoAsync: DefaultJob
//   RNEntero.PrimoMultinucleo: DefaultJob

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: Alto rendimiento)
// **************************
// Benchmark: RNEntero.Primo: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: D:\Tarea4\Proyecto1.consulaEvaluacionRendimiento\Proyecto1.consulaEvaluacionRendimiento\bin\Release\b163eede-1154-4373-9167-803cb81ad87b.exe --anonymousPipes 1580 1576 --benchmarkName Proyecto1.consulaEvaluacionRendimiento.RNEntero.Primo --job Default --benchmarkId 0 in 
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.14.0
// Runtime=.NET Framework 4.8.1 (4.8.9282.0), X86 LegacyJIT
// GC=Concurrent Workstation
// HardwareIntrinsics= 
// Job: DefaultJob

WorkloadPilot   19: 256 op, 9184600.00 ns, 35.8773 us/op
WorkloadPilot   20: 512 op, 19306600.00 ns, 37.7082 us/op
WorkloadPilot   21: 1024 op, 40991000.00 ns, 40.0303 us/op
WorkloadPilot   22: 2048 op, 79947100.00 ns, 39.0367 us/op
WorkloadPilot   23: 4096 op, 154901600.00 ns, 37.8178 us/op
WorkloadPilot   24: 8192 op, 308852400.00 ns, 37.7017 us/op
WorkloadPilot   25: 16384 op, 615510800.00 ns, 37.5678 us/op

WorkloadWarmup   1: 16384 op, 614153300.00 ns, 37.4849 us/op
WorkloadWarmup   2: 16384 op, 617918600.00 ns, 37.7148 us/op
WorkloadWarmup   3: 16384 op, 614096200.00 ns, 37.4815 us/op
WorkloadWarmup   4: 16384 op, 605842300.00 ns, 36.9777 us/op
WorkloadWarmup   5: 16384 op, 614947300.00 ns, 37.5334 us/op
WorkloadWarmup   6: 16384 op, 631826800.00 ns, 38.5636 us/op
WorkloadWarmup   7: 16384 op, 643398100.00 ns, 39.2699 us/op
WorkloadWarmup   8: 16384 op, 640936500.00 ns, 39.1197 us/op

// BeforeActualRun
WorkloadActual   1: 16384 op, 629400100.00 ns, 38.4155 us/op
WorkloadActual   2: 16384 op, 611140600.00 ns, 37.3011 us/op
WorkloadActual   3: 16384 op, 608784400.00 ns, 37.1573 us/op
WorkloadActual   4: 16384 op, 610562400.00 ns, 37.2658 us/op
WorkloadActual   5: 16384 op, 617979000.00 ns, 37.7184 us/op
WorkloadActual   6: 16384 op, 610862900.00 ns, 37.2841 us/op
WorkloadActual   7: 16384 op, 616085700.00 ns, 37.6029 us/op
WorkloadActual   8: 16384 op, 617830000.00 ns, 37.7094 us/op
WorkloadActual   9: 16384 op, 617486800.00 ns, 37.6884 us/op
WorkloadActual  10: 16384 op, 614240600.00 ns, 37.4903 us/op
WorkloadActual  11: 16384 op, 621281800.00 ns, 37.9200 us/op
WorkloadActual  12: 16384 op, 612157800.00 ns, 37.3631 us/op
WorkloadActual  13: 16384 op, 599999500.00 ns, 36.6211 us/op
WorkloadActual  14: 16384 op, 592031900.00 ns, 36.1348 us/op
WorkloadActual  15: 16384 op, 613241300.00 ns, 37.4293 us/op

// AfterActualRun
WorkloadResult   1: 16384 op, 611140600.00 ns, 37.3011 us/op
WorkloadResult   2: 16384 op, 608784400.00 ns, 37.1573 us/op
WorkloadResult   3: 16384 op, 610562400.00 ns, 37.2658 us/op
WorkloadResult   4: 16384 op, 617979000.00 ns, 37.7184 us/op
WorkloadResult   5: 16384 op, 610862900.00 ns, 37.2841 us/op
WorkloadResult   6: 16384 op, 616085700.00 ns, 37.6029 us/op
WorkloadResult   7: 16384 op, 617830000.00 ns, 37.7094 us/op
WorkloadResult   8: 16384 op, 617486800.00 ns, 37.6884 us/op
WorkloadResult   9: 16384 op, 614240600.00 ns, 37.4903 us/op
WorkloadResult  10: 16384 op, 621281800.00 ns, 37.9200 us/op
WorkloadResult  11: 16384 op, 612157800.00 ns, 37.3631 us/op
WorkloadResult  12: 16384 op, 599999500.00 ns, 36.6211 us/op
WorkloadResult  13: 16384 op, 592031900.00 ns, 36.1348 us/op
WorkloadResult  14: 16384 op, 613241300.00 ns, 37.4293 us/op

// AfterAll
// Benchmark Process 20896 has exited with code 0.

Mean = 37.335 μs, StdErr = 0.125 μs (0.34%), N = 14, StdDev = 0.468 μs
Min = 36.135 μs, Q1 = 37.270 μs, Median = 37.396 μs, Q3 = 37.667 μs, Max = 37.920 μs
IQR = 0.397 μs, LowerFence = 36.675 μs, UpperFence = 38.262 μs
ConfidenceInterval = [36.806 μs; 37.863 μs] (CI 99.9%), Margin = 0.528 μs (1.41% of Mean)
Skewness = -1.2, Kurtosis = 3.74, MValue = 2

