// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 2 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
BuildScript: D:\Tarea4\Proyecto1.consulaEvaluacionRendimiento\Proyecto1.consulaEvaluacionRendimiento\bin\Release\6f995bf8-6cfc-48a2-b160-2e43d3794abc.bat
// ***** Done, took 00:00:05 (5.85 sec)   *****
// Found 2 benchmarks:
//   RNEntero.Primo: DefaultJob
//   RNEntero.PrimoAsync: DefaultJob

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: Alto rendimiento)
// **************************
// Benchmark: RNEntero.Primo: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: D:\Tarea4\Proyecto1.consulaEvaluacionRendimiento\Proyecto1.consulaEvaluacionRendimiento\bin\Release\6f995bf8-6cfc-48a2-b160-2e43d3794abc.exe --anonymousPipes 1552 1548 --benchmarkName Proyecto1.consulaEvaluacionRendimiento.RNEntero.Primo --job Default --benchmarkId 0 in 
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.14.0
// Runtime=.NET Framework 4.8.1 (4.8.9282.0), X86 LegacyJIT
// GC=Concurrent Workstation
// HardwareIntrinsics= 
// Job: DefaultJob

WorkloadActual  81: 268435456 op, 1415186600.00 ns, 5.2720 ns/op
WorkloadActual  82: 268435456 op, 1428182300.00 ns, 5.3204 ns/op
WorkloadActual  83: 268435456 op, 1438373300.00 ns, 5.3584 ns/op
WorkloadActual  84: 268435456 op, 1437723900.00 ns, 5.3559 ns/op
WorkloadActual  85: 268435456 op, 1372433200.00 ns, 5.1127 ns/op
WorkloadActual  86: 268435456 op, 1090587900.00 ns, 4.0628 ns/op
WorkloadActual  87: 268435456 op, 1079741500.00 ns, 4.0224 ns/op
WorkloadActual  88: 268435456 op, 997848600.00 ns, 3.7173 ns/op
WorkloadActual  89: 268435456 op, 833070600.00 ns, 3.1034 ns/op
WorkloadActual  90: 268435456 op, 830711000.00 ns, 3.0946 ns/op
WorkloadActual  91: 268435456 op, 813202500.00 ns, 3.0294 ns/op
WorkloadActual  92: 268435456 op, 839623700.00 ns, 3.1278 ns/op
WorkloadActual  93: 268435456 op, 834083700.00 ns, 3.1072 ns/op
WorkloadActual  94: 268435456 op, 812712100.00 ns, 3.0276 ns/op
WorkloadActual  95: 268435456 op, 828505000.00 ns, 3.0864 ns/op
WorkloadActual  96: 268435456 op, 827622700.00 ns, 3.0831 ns/op
WorkloadActual  97: 268435456 op, 838410000.00 ns, 3.1233 ns/op
WorkloadActual  98: 268435456 op, 839932300.00 ns, 3.1290 ns/op
WorkloadActual  99: 268435456 op, 823056000.00 ns, 3.0661 ns/op
WorkloadActual  100: 268435456 op, 823973900.00 ns, 3.0695 ns/op

// AfterActualRun
WorkloadResult   1: 268435456 op, 681556600.00 ns, 2.5390 ns/op
WorkloadResult   2: 268435456 op, 770565900.00 ns, 2.8706 ns/op
WorkloadResult   3: 268435456 op, 761146500.00 ns, 2.8355 ns/op
WorkloadResult   4: 268435456 op, 1027909400.00 ns, 3.8293 ns/op
WorkloadResult   5: 268435456 op, 1159970200.00 ns, 4.3212 ns/op
WorkloadResult   6: 268435456 op, 1158825800.00 ns, 4.3170 ns/op
WorkloadResult   7: 268435456 op, 1057287100.00 ns, 3.9387 ns/op
WorkloadResult   8: 268435456 op, 788619800.00 ns, 2.9378 ns/op
WorkloadResult   9: 268435456 op, 793704000.00 ns, 2.9568 ns/op
WorkloadResult  10: 268435456 op, 753188300.00 ns, 2.8058 ns/op
WorkloadResult  11: 268435456 op, 460407100.00 ns, 1.7152 ns/op
WorkloadResult  12: 268435456 op, 467690500.00 ns, 1.7423 ns/op
WorkloadResult  13: 268435456 op, 459606000.00 ns, 1.7122 ns/op
WorkloadResult  14: 268435456 op, 469029700.00 ns, 1.7473 ns/op
WorkloadResult  15: 268435456 op, 220417300.00 ns, 0.8211 ns/op
WorkloadResult  16: 268435456 op, 177946300.00 ns, 0.6629 ns/op
WorkloadResult  17: 268435456 op, 206506000.00 ns, 0.7693 ns/op
WorkloadResult  18: 268435456 op, 217647400.00 ns, 0.8108 ns/op
WorkloadResult  19: 268435456 op, 208112800.00 ns, 0.7753 ns/op
WorkloadResult  20: 268435456 op, 190909500.00 ns, 0.7112 ns/op
WorkloadResult  21: 268435456 op, 212460300.00 ns, 0.7915 ns/op
WorkloadResult  22: 268435456 op, 203755400.00 ns, 0.7590 ns/op
WorkloadResult  23: 268435456 op, 261324700.00 ns, 0.9735 ns/op
WorkloadResult  24: 268435456 op, 237558200.00 ns, 0.8850 ns/op
WorkloadResult  25: 268435456 op, 202853100.00 ns, 0.7557 ns/op
WorkloadResult  26: 268435456 op, 217655300.00 ns, 0.8108 ns/op
WorkloadResult  27: 268435456 op, 176657400.00 ns, 0.6581 ns/op
WorkloadResult  28: 268435456 op, 219334300.00 ns, 0.8171 ns/op
WorkloadResult  29: 268435456 op, 244779700.00 ns, 0.9119 ns/op
WorkloadResult  30: 268435456 op, 214153100.00 ns, 0.7978 ns/op
WorkloadResult  31: 268435456 op, 239621000.00 ns, 0.8927 ns/op
WorkloadResult  32: 268435456 op, 220300100.00 ns, 0.8207 ns/op
WorkloadResult  33: 268435456 op, 199990000.00 ns, 0.7450 ns/op
WorkloadResult  34: 268435456 op, 260423900.00 ns, 0.9702 ns/op
WorkloadResult  35: 268435456 op, 235481000.00 ns, 0.8772 ns/op
WorkloadResult  36: 268435456 op, 241912200.00 ns, 0.9012 ns/op
WorkloadResult  37: 268435456 op, 179198300.00 ns, 0.6676 ns/op
WorkloadResult  38: 268435456 op, 229837900.00 ns, 0.8562 ns/op
WorkloadResult  39: 268435456 op, 210018000.00 ns, 0.7824 ns/op
WorkloadResult  40: 268435456 op, 403947200.00 ns, 1.5048 ns/op
WorkloadResult  41: 268435456 op, 452895400.00 ns, 1.6872 ns/op
WorkloadResult  42: 268435456 op, 466885400.00 ns, 1.7393 ns/op
WorkloadResult  43: 268435456 op, 469786400.00 ns, 1.7501 ns/op
WorkloadResult  44: 268435456 op, 699126600.00 ns, 2.6044 ns/op
WorkloadResult  45: 268435456 op, 751270500.00 ns, 2.7987 ns/op
WorkloadResult  46: 268435456 op, 775748200.00 ns, 2.8899 ns/op
WorkloadResult  47: 268435456 op, 751496500.00 ns, 2.7995 ns/op
WorkloadResult  48: 268435456 op, 758313500.00 ns, 2.8249 ns/op
WorkloadResult  49: 268435456 op, 758902400.00 ns, 2.8271 ns/op
WorkloadResult  50: 268435456 op, 756172400.00 ns, 2.8170 ns/op
WorkloadResult  51: 268435456 op, 761586400.00 ns, 2.8371 ns/op
WorkloadResult  52: 268435456 op, 504078000.00 ns, 1.8778 ns/op
WorkloadResult  53: 268435456 op, 458005200.00 ns, 1.7062 ns/op
WorkloadResult  54: 268435456 op, 463744000.00 ns, 1.7276 ns/op
WorkloadResult  55: 268435456 op, 492429200.00 ns, 1.8344 ns/op
WorkloadResult  56: 268435456 op, 217426300.00 ns, 0.8100 ns/op
WorkloadResult  57: 268435456 op, 233697600.00 ns, 0.8706 ns/op
WorkloadResult  58: 268435456 op, 207792100.00 ns, 0.7741 ns/op
WorkloadResult  59: 268435456 op, 166293500.00 ns, 0.6195 ns/op
WorkloadResult  60: 268435456 op, 165574900.00 ns, 0.6168 ns/op
WorkloadResult  61: 268435456 op, 169257100.00 ns, 0.6305 ns/op
WorkloadResult  62: 268435456 op, 260600100.00 ns, 0.9708 ns/op
WorkloadResult  63: 268435456 op, 202314400.00 ns, 0.7537 ns/op
WorkloadResult  64: 268435456 op, 246747500.00 ns, 0.9192 ns/op
WorkloadResult  65: 268435456 op, 227935000.00 ns, 0.8491 ns/op
WorkloadResult  66: 268435456 op, 237915900.00 ns, 0.8863 ns/op
WorkloadResult  67: 268435456 op, 189964500.00 ns, 0.7077 ns/op
WorkloadResult  68: 268435456 op, 178551100.00 ns, 0.6652 ns/op
WorkloadResult  69: 268435456 op, 208526100.00 ns, 0.7768 ns/op
WorkloadResult  70: 268435456 op, 160473600.00 ns, 0.5978 ns/op
WorkloadResult  71: 268435456 op, 202181100.00 ns, 0.7532 ns/op
WorkloadResult  72: 268435456 op, 209713400.00 ns, 0.7812 ns/op
WorkloadResult  73: 268435456 op, 219483700.00 ns, 0.8176 ns/op
WorkloadResult  74: 268435456 op, 458942300.00 ns, 1.7097 ns/op
WorkloadResult  75: 268435456 op, 474100800.00 ns, 1.7662 ns/op
WorkloadResult  76: 268435456 op, 472471500.00 ns, 1.7601 ns/op
WorkloadResult  77: 268435456 op, 505637800.00 ns, 1.8836 ns/op
WorkloadResult  78: 268435456 op, 791823700.00 ns, 2.9498 ns/op
WorkloadResult  79: 268435456 op, 826903200.00 ns, 3.0805 ns/op
WorkloadResult  80: 268435456 op, 864031500.00 ns, 3.2188 ns/op
WorkloadResult  81: 268435456 op, 819079800.00 ns, 3.0513 ns/op
WorkloadResult  82: 268435456 op, 832075500.00 ns, 3.0997 ns/op
WorkloadResult  83: 268435456 op, 842266500.00 ns, 3.1377 ns/op
WorkloadResult  84: 268435456 op, 841617100.00 ns, 3.1353 ns/op
WorkloadResult  85: 268435456 op, 776326400.00 ns, 2.8920 ns/op
WorkloadResult  86: 268435456 op, 494481100.00 ns, 1.8421 ns/op
WorkloadResult  87: 268435456 op, 483634700.00 ns, 1.8017 ns/op
WorkloadResult  88: 268435456 op, 401741800.00 ns, 1.4966 ns/op
WorkloadResult  89: 268435456 op, 236963800.00 ns, 0.8828 ns/op
WorkloadResult  90: 268435456 op, 234604200.00 ns, 0.8740 ns/op
WorkloadResult  91: 268435456 op, 217095700.00 ns, 0.8087 ns/op
WorkloadResult  92: 268435456 op, 243516900.00 ns, 0.9072 ns/op
WorkloadResult  93: 268435456 op, 237976900.00 ns, 0.8865 ns/op
WorkloadResult  94: 268435456 op, 216605300.00 ns, 0.8069 ns/op
WorkloadResult  95: 268435456 op, 232398200.00 ns, 0.8658 ns/op
WorkloadResult  96: 268435456 op, 231515900.00 ns, 0.8625 ns/op
WorkloadResult  97: 268435456 op, 242303200.00 ns, 0.9026 ns/op
WorkloadResult  98: 268435456 op, 243825500.00 ns, 0.9083 ns/op
WorkloadResult  99: 268435456 op, 226949200.00 ns, 0.8455 ns/op
WorkloadResult  100: 268435456 op, 227867100.00 ns, 0.8489 ns/op

// AfterAll
// Benchmark Process 18512 has exited with code 0.

Mean = 1.577 ns, StdErr = 0.100 ns (6.33%), N = 100, StdDev = 0.999 ns
Min = 0.598 ns, Q1 = 0.810 ns, Median = 0.910 ns, Q3 = 2.555 ns, Max = 4.321 ns
IQR = 1.746 ns, LowerFence = -1.809 ns, UpperFence = 5.174 ns
ConfidenceInterval = [1.239 ns; 1.916 ns] (CI 99.9%), Margin = 0.339 ns (21.47% of Mean)
Skewness = 0.94, Kurtosis = 2.67, MValue = 3.56

// ** Remained 1 (50,0 %) benchmark(s) to run. Estimated finish 2024-11-27 18:28 (0h 2m from now) **
