// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 3 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
BuildScript: D:\Aplicaciones 2024\ProgramacionIV\Tarea4\Proyecto1.consulaEvaluacionRendimiento\Proyecto1.consulaEvaluacionRendimiento\bin\Release\f927fa1a-9e6b-402a-87ee-d07f55cabbab.bat
// ***** Done, took 00:00:05 (5.42 sec)   *****
// Found 3 benchmarks:
//   RNEntero.Primo: DefaultJob
//   RNEntero.PrimoAsync: DefaultJob
//   RNEntero.PrimoParalelo: DefaultJob

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: Alto rendimiento)
// **************************
// Benchmark: RNEntero.Primo: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: D:\Aplicaciones 2024\ProgramacionIV\Tarea4\Proyecto1.consulaEvaluacionRendimiento\Proyecto1.consulaEvaluacionRendimiento\bin\Release\f927fa1a-9e6b-402a-87ee-d07f55cabbab.exe --anonymousPipes 1644 1640 --benchmarkName Preyecto1.RN.RNEntero.Primo --job Default --benchmarkId 0 in 
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.14.0
// Runtime=.NET Framework 4.8.1 (4.8.9282.0), X86 LegacyJIT
// GC=Concurrent Workstation
// HardwareIntrinsics= 
// Job: DefaultJob

WorkloadActual  28: 268435456 op, 892419700.00 ns, 3.3245 ns/op
WorkloadActual  29: 268435456 op, 862188900.00 ns, 3.2119 ns/op
WorkloadActual  30: 268435456 op, 878335100.00 ns, 3.2721 ns/op
WorkloadActual  31: 268435456 op, 856127200.00 ns, 3.1893 ns/op
WorkloadActual  32: 268435456 op, 875117600.00 ns, 3.2601 ns/op
WorkloadActual  33: 268435456 op, 870282500.00 ns, 3.2421 ns/op
WorkloadActual  34: 268435456 op, 787947900.00 ns, 2.9353 ns/op
WorkloadActual  35: 268435456 op, 810321200.00 ns, 3.0187 ns/op
WorkloadActual  36: 268435456 op, 787621800.00 ns, 2.9341 ns/op
WorkloadActual  37: 268435456 op, 781698400.00 ns, 2.9121 ns/op
WorkloadActual  38: 268435456 op, 937281600.00 ns, 3.4916 ns/op
WorkloadActual  39: 268435456 op, 1085726400.00 ns, 4.0446 ns/op
WorkloadActual  40: 268435456 op, 1047220000.00 ns, 3.9012 ns/op
WorkloadActual  41: 268435456 op, 1042052900.00 ns, 3.8819 ns/op
WorkloadActual  42: 268435456 op, 1218261600.00 ns, 4.5384 ns/op
WorkloadActual  43: 268435456 op, 1332583500.00 ns, 4.9643 ns/op
WorkloadActual  44: 268435456 op, 1341645400.00 ns, 4.9980 ns/op
WorkloadActual  45: 268435456 op, 1344071300.00 ns, 5.0071 ns/op
WorkloadActual  46: 268435456 op, 1329621900.00 ns, 4.9532 ns/op
WorkloadActual  47: 268435456 op, 1344560900.00 ns, 5.0089 ns/op
WorkloadActual  48: 268435456 op, 1253583700.00 ns, 4.6700 ns/op
WorkloadActual  49: 268435456 op, 1039578700.00 ns, 3.8727 ns/op
WorkloadActual  50: 268435456 op, 1055012000.00 ns, 3.9302 ns/op
WorkloadActual  51: 268435456 op, 1044645000.00 ns, 3.8916 ns/op
WorkloadActual  52: 268435456 op, 1024509400.00 ns, 3.8166 ns/op
WorkloadActual  53: 268435456 op, 822169600.00 ns, 3.0628 ns/op
WorkloadActual  54: 268435456 op, 805641500.00 ns, 3.0012 ns/op
WorkloadActual  55: 268435456 op, 810542800.00 ns, 3.0195 ns/op
WorkloadActual  56: 268435456 op, 831094400.00 ns, 3.0961 ns/op
WorkloadActual  57: 268435456 op, 803511700.00 ns, 2.9933 ns/op
WorkloadActual  58: 268435456 op, 771012600.00 ns, 2.8722 ns/op
WorkloadActual  59: 268435456 op, 739844200.00 ns, 2.7561 ns/op
WorkloadActual  60: 268435456 op, 741378600.00 ns, 2.7619 ns/op
WorkloadActual  61: 268435456 op, 739518000.00 ns, 2.7549 ns/op
